# Precomputed monotone cubic spline for Pb photon flux
# Representation: log(xgamma) = c0 + c1*dx + c2*dx^2 + c3*dx^3
# where dx = log(x) - log(x_left), valid on [x_left, x_right)
# columns: x_left x_right log_x_left c0 c1 c2 c3
# source: pb_xgamma_table.dat
1.0200937500000000e-08 1.0202816800000000e-08 -1.8400786209115108e+01 7.0980776685822979e+00 -3.5902461242139295e-04 1.1472462491981424e-01 -6.2263729887706188e+02
1.0202816800000000e-08 1.0204696400000000e-08 -1.8400601997917729e+01 7.0980776024468897e+00 -3.8014277515948655e-04 -3.8702755655160648e-01 1.4007079739029314e+03
1.0204696400000000e-08 1.0206576400000001e-08 -1.8400417791249637e+01 7.0980775280445503e+00 -3.8014201375553445e-04 2.2936773687452364e-01 -6.2263018946915395e+02
1.0206576400000001e-08 1.0208456699999999e-08 -1.8400233579316971e+01 7.0980774619091331e+00 -3.5902253160122633e-04 1.1462557173948096e-01 -6.2239444092587769e+02
1.0208456699999999e-08 1.0210337300000000e-08 -1.8400049371924691e+01 7.0980773957737116e+00 -3.8015071927186125e-04 -3.8704373429937283e-01 1.4007951761344207e+03
1.0210337300000000e-08 1.0212218300000001e-08 -1.8399865169076541e+01 7.0980773213713571e+00 -3.8014999816254262e-04 2.2932539483514741e-01 -6.2238787172784623e+02
1.0212218300000001e-08 1.0214099700000000e-08 -1.8399680960984060e+01 7.0980772552359257e+00 -3.5902056700789511e-04 7.9444312306481166e-05 -2.8128286483559944e-01
1.0214099700000000e-08 1.0215981399999999e-08 -1.8399496747656400e+01 7.0980771891004899e+00 -3.5901993322802472e-04 1.1462381090157753e-01 -6.2238080593935456e+02
1.0215981399999999e-08 1.0217863400000000e-08 -1.8399312538891284e+01 7.0980771229650506e+00 -3.8014801124995607e-04 -3.8703827042579492e-01 1.4007645873666984e+03
1.0217863400000000e-08 1.0219745800000000e-08 -1.8399128334692442e+01 7.0980770485626756e+00 -3.8014734537131369e-04 2.2932201711092304e-01 -6.2237466185503990e+02
1.0219745800000000e-08 1.0221628600000000e-08 -1.8398944125278621e+01 7.0980769824272265e+00 -3.5901811678817219e-04 1.1477260698084756e-01 -6.2288831711783860e+02
1.0221628600000000e-08 1.0223511599999999e-08 -1.8398759910658949e+01 7.0980769162917730e+00 -3.8014572639880881e-04 -3.8722586110934776e-01 1.4014731278364852e+03
1.0223511599999999e-08 1.0225395100000001e-08 -1.8398575710405304e+01 7.0980768418893820e+00 -3.8014510110224986e-04 2.2946450136759011e-01 -6.2288248177764626e+02
1.0225395100000001e-08 1.0227278900000001e-08 -1.8398391495177275e+01 7.0980767757539196e+00 -3.5901640887764987e-04 1.1462133798049819e-01 -6.2236209171079008e+02
1.0227278900000001e-08 1.0229163000000001e-08 -1.8398207284544934e+01 7.0980767096184527e+00 -3.8014434924636600e-04 -3.8703085877174526e-01 1.4007230047901171e+03
1.0229163000000001e-08 1.0231047499999999e-08 -1.8398023078511983e+01 7.0980766352160467e+00 -3.8014376597903605e-04 2.2936911332447157e-01 -6.2263739456668986e+02
1.0231047499999999e-08 1.0232932300000000e-08 -1.8397838867307968e+01 7.0980765690805701e+00 -3.5902434301737432e-04 -2.4448583445079014e-05 -3.9899728109672122e-05
1.0232932300000000e-08 1.0234817400000000e-08 -1.8397654660714355e+01 7.0980765029450890e+00 -3.5903335425956524e-04 1.1452691883518691e-01 -6.2187921894970737e+02
1.0234817400000000e-08 1.0236703000000001e-08 -1.8397470458734855e+01 7.0980764368096043e+00 -3.8014295853570646e-04 -3.8664421077614142e-01 1.3992406304643052e+03
1.0236703000000001e-08 1.0238588800000000e-08 -1.8397286241835623e+01 7.0980763624071779e+00 -3.8014242631137220e-04 2.2912866966385320e-01 -6.2187417608695534e+02
1.0238588800000000e-08 1.0240475000000000e-08 -1.8397102039332065e+01 7.0980762962716835e+00 -3.5903189858857415e-04 1.1467573549428459e-01 -6.2238801492983248e+02
1.0240475000000000e-08 1.0242361599999999e-08 -1.8396917831692129e+01 7.0980762301361846e+00 -3.8014106460278652e-04 -3.8683237981004343e-01 1.3999526044598433e+03
1.0242361599999999e-08 1.0244248500000000e-08 -1.8396733618924905e+01 7.0980761557337431e+00 -3.8014057273126682e-04 2.2921983081194505e-01 -6.2210298934513105e+02
1.0244248500000000e-08 1.0246135800000000e-08 -1.8396549410801050e+01 7.0980760895982353e+00 -3.5902103984226789e-04 1.1472119093130023e-01 -6.2261655307199737e+02
1.0246135800000000e-08 1.0248023399999999e-08 -1.8396365197564471e+01 7.0980760234627231e+00 -3.8013929120909854e-04 -3.8696386149229989e-01 1.4003570376213731e+03
1.0248023399999999e-08 1.0249911300000001e-08 -1.8396180988982220e+01 7.0980759490602656e+00 -3.8014930650967011e-04 2.2923026552783105e-01 -6.2214574323005388e+02
1.0249911300000001e-08 1.0251799600000000e-08 -1.8395996785057974e+01 7.0980758829247437e+00 -3.5902931918570767e-04 1.1472636617523251e-01 -6.2265940340508484e+02
1.0251799600000000e-08 1.0253688200000000e-08 -1.8395812576041024e+01 7.0980758167892182e+00 -3.8014809040835395e-04 -3.8703858504026478e-01 1.4007620690778658e+03
1.0253688200000000e-08 1.0255577200000000e-08 -1.8395628371693022e+01 7.0980757423867455e+00 -3.8014768131946233e-04 3.4396797799363915e-01 -1.2447453389496375e+03
